Time (UTC),U [m/s],theta [deg],P [MW],Price [€/MWh]
47666.58333,2.5699999,340.89999,-4.5999999,50.619999
47666.625,3.28,332.39999,10.6,50.189999
47666.66667,3.72,327.89999,23,52.130001
47666.70833,5.6799998,330.79999,81.699997,55.380001
47666.75,7.8699999,346.39999,182.5,60.18
47666.79167,9.6499996,354,346.20001,59.02
47666.83333,10.2,356.20001,469.29999,54.959999
47666.875,9.8599997,356.60001,462.10001,51.970001
47666.91667,8.7200003,357.60001,358.39999,48.290001
47666.95833,8.4099998,356,296.39999,42.23
47667,7.54,352.89999,214.89999,41.439999
47667.04167,7.48,341.20001,197.3,45.18
47667.08333,7.5,332.70001,198.60001,44.77
47667.125,7.8099999,332,227.60001,43.02
47667.16667,8,335.20001,245.5,44.200001
47667.20833,8.29,334.10001,273.29999,50.240002
47667.25,8.54,336.10001,299,58
47667.29167,7.5799999,341.10001,203.89999,60.400002
47667.33333,6.4699998,336.10001,126.5,55.950001
47667.375,5.8699999,330.79999,92.199997,53.450001
47667.41667,6.29,320.5,119.9,51.919998
47667.45833,6.9000001,318.89999,161,52.580002
47667.5,7.3099999,320.5,192.7,53.889999
47667.54167,7.48,320.29999,207,53.509998
47667.58333,7.5500002,319.60001,212.3,52.709999
47667.625,7.4299998,316.89999,203,50.959999
47667.66667,7.6399999,323.70001,223.39999,52.990002
47667.70833,7.3299999,326.39999,195,55.939999
47667.75,7.6399999,329.70001,213.60001,61.669998
47667.79167,7.48,325.89999,208,63.029999
47667.83333,7.0700002,326.10001,175.2,60.009998
47667.875,6.5900002,321.20001,139.8,54.900002
47667.91667,5.96,314.89999,100.9,50.279999
47667.95833,5.77,312.20001,94.800003,48
47668,5.3600001,301.5,68.900002,46.23
47668.04167,5.1300001,297.60001,58.400002,45.799999
47668.08333,4.8699999,297.39999,48.599998,46.02
47668.125,5.1500001,289.39999,58.700001,45.439999
47668.16667,4.6799998,283.29999,46,46.259998
47668.20833,4.52,290.39999,37.200001,52.549999
47668.25,4.2399998,301,28.700001,59.98
47668.29167,5.25,301.70001,65.5,62.639999
47668.33333,4.5799999,281.29999,44,58.060001
47668.375,3.6500001,278.20001,17.9,57.919998
47668.41667,4.1100001,270.5,29.799999,57.290001
47668.45833,5.1799998,262.79999,69.400002,54.029999
47668.5,5.04,274,63.099998,53.639999
47668.54167,4.1199999,268.29999,29.4,53.669998
47668.58333,4,267.89999,25.6,53.939999
47668.625,4.6999998,257.60001,50.200001,53.970001
47668.66667,4.9000001,253.89999,60.700001,54.950001
47668.70833,5.54,269,89.099998,57.970001
47668.75,5.6700001,274.20001,93.400002,60.380001
47668.79167,6.0500002,269.29999,118.8,59.93
47668.83333,6.27,276.60001,130.89999,58.009998
47668.875,6.0999999,282.70001,115.2,55.490002
47668.91667,6.5599999,283.70001,143.3,50.93
47668.95833,6.9000001,291.79999,154.10001,49.130001
47669,7.3600001,283.29999,205.89999,45.48
47669.04167,7.8400002,288.89999,229.89999,44.310001
47669.08333,7.79,287.89999,234.39999,47.139999
47669.125,8.5,287.20001,298.60001,47.34
47669.16667,8.1000004,281.89999,269.20001,47.57
47669.20833,7.8200002,288.79999,225.60001,51.889999
47669.25,6.8600001,308,170.8,57.709999
47669.29167,7.29,302.70001,187.10001,61.209999
47669.33333,7.8099999,294.70001,227.60001,60.939999
47669.375,7.6399999,294,210.8,62.41
47669.41667,7.5500002,278.89999,230.2,64.07
47669.45833,7.4400001,295.20001,196.60001,63.880001
47669.5,8.6599998,293.79999,308.79999,52.25
47669.54167,8.6599998,302.20001,314.5,52.060001
47669.58333,7.6700001,303.39999,225.39999,51.84
47669.625,9.6499996,313.79999,452.60001,52.02
47669.66667,9.5699997,315.79999,440,52.970001
47669.70833,9.5100002,312.79999,451.39999,54.830002
47669.75,9.9799995,318.10001,491.10001,55.41
47669.79167,10.36,320.20001,542.09998,55.099998
47669.83333,10.83,321.5,619.40002,53.790001
47669.875,9.79,323.39999,464.70001,52.049999
47669.91667,10.1,316.70001,504.29999,50.209999
47669.95833,9.5100002,318.39999,421.60001,48.389999
47670,9.6000004,318.10001,434.89999,42.98
47670.04167,10.12,316.79999,509.79999,42.060001
47670.08333,10.91,319,635.59998,44.09
47670.125,11.32,319.70001,719.90002,42
47670.16667,11.7,320.5,802.29999,41.919998
47670.20833,11.55,321.10001,770.59998,49.689999
47670.25,11.95,320,860.70001,55.009998
47670.29167,12.45,319.89999,964.29999,55.919998
47670.33333,12.61,321.89999,985.79999,55.959999
47670.375,11.76,321,816.70001,55.939999
47670.41667,12.07,316.89999,891.79999,54.880001
47670.45833,11.73,316.70001,813.79999,51.349998
47670.5,11.48,316,761.09998,50.18
47670.54167,11.8,314.60001,836.29999,49.310001
47670.58333,12.31,315.29999,948.20001,49.950001
47670.625,12.17,314.79999,918.90002,49.919998
47670.66667,12.43,315.39999,969.40002,42.669998
47670.70833,12.43,312.79999,971.09998,47.98
47670.75,12.62,312,995.29999,50.419998
47670.79167,12.26,315.70001,937.09998,50.169998
47670.83333,12.11,316.20001,904.40002,49.599998
47670.875,12.56,316.60001,989.90002,49.990002
47670.91667,12.48,313.70001,978.29999,46.5
47670.95833,12.14,313.79999,917.90002,47.709999
47671,12.18,314.60001,925,41.900002
47671.04167,12.29,317.60001,942.70001,39.080002
47671.08333,11.87,319.89999,846.70001,39.080002
47671.125,11.95,320.70001,865.29999,38.049999
47671.16667,12.02,321.89999,880.29999,36.720001
47671.20833,11.89,322,850,39.080002
47671.25,11.87,322.20001,844.79999,41.400002
47671.29167,11.85,321.60001,840.5,43.490002
47671.33333,12.19,318.5,919.09998,39.82
47671.375,12.03,319.10001,881.20001,26.58
47671.41667,11.47,315.70001,759.20001,22.26
47671.45833,12.01,316.10001,880,27.049999
47671.5,12.63,318.10001,995.79999,27
47671.54167,12.62,319.29999,992.59998,2.34
47671.58333,12.33,322.5,938.40002,11.93
47671.625,11.94,325.39999,846.70001,35.32
47671.66667,11.67,325.70001,791.20001,48.290001
47671.70833,11.43,328.60001,724.79999,48.82
47671.75,11.08,328.79999,657.20001,48.700001
47671.79167,10.29,326.79999,534.90002,48.43
47671.83333,10.35,328,538.09998,48.110001
47671.875,10.17,330.5,500.29999,48.080002
47671.91667,9.9200001,329.5,469.79999,48.25
47671.95833,10.35,330.29999,527.5,48.029999
47672,10.28,331.60001,516.90002,46.09
47672.04167,10,331.5,478,45.060001
47672.08333,9.9799995,331.79999,475.29999,45.02
47672.125,9.3599997,335.10001,394.60001,45.07
47672.16667,8.6700001,336.60001,313.20001,47.110001
47672.20833,8,339.89999,243.5,48.41
47672.25,7.8499999,337,231.39999,48.560001
47672.29167,7.6500001,339.39999,212.5,49.240002
47672.33333,7.3099999,336.79999,186.3,49.400002
47672.375,7.3000002,332.79999,186.89999,50.099998
47672.41667,6.8499999,322.5,160.39999,50.27
47672.45833,6.8499999,320.20001,158.7,50.23
47672.5,6.9699998,316.20001,167.60001,50.02
47672.54167,7.3200002,316,194.7,49.790001
47672.58333,7.9099998,314.89999,248,49.57
47672.625,7.9099998,317.20001,246.3,49.689999
47672.66667,7.6300001,321.29999,222,49.93
47672.70833,6.8600001,321.10001,159.5,50.23
47672.75,7.25,319.5,188,50.43
47672.79167,7.4200001,316.79999,201.2,50.509998
47672.83333,7.71,315.70001,228.7,50.27
47672.875,7.5900002,313,238.39999,50.830002
47672.91667,7.7600002,301.20001,235.39999,49.939999
47672.95833,8.8000002,304.89999,352.70001,42.880001
47673,9.8299999,307.10001,482,40.799999
47673.04167,11.28,316.39999,684.5,40.09
47673.08333,11.22,322.89999,739.5,39.73
47673.125,12.43,326.39999,941.20001,39.869999
47673.16667,13.06,323.89999,1000,42.599998
47673.20833,11.66,318.39999,813.79999,50.139999
47673.25,13.13,315.89999,1000,53.52
47673.29167,12.75,320.70001,1000,53.860001
47673.33333,13.68,319.60001,1000,52.52
47673.375,14.23,319.70001,1000,50.110001
47673.41667,13.89,323.5,1000,50.959999
47673.45833,13.32,321.89999,1000,50.98
47673.5,14.65,321.70001,1000,51.07
47673.54167,14.26,325.89999,1000,50.900002
47673.58333,14.11,326.20001,1000,50.709999
47673.625,13.88,323.20001,1000,50.740002
47673.66667,14.22,323.29999,1000,49.599998
47673.70833,14.74,323.29999,1000,52.610001
47673.75,15.67,322.5,1000,53.060001
47673.79167,15.8,323.29999,1000,52.73
47673.83333,15.68,321.29999,1000,51.939999
47673.875,15.43,319.5,1000,52.220001
47673.91667,15.5,326.29999,1000,49.369999
47673.95833,13.89,326.79999,1000,43.98
47674,13.02,324.29999,1000,43.299999
47674.04167,11.37,336.70001,697.20001,46.650002
47674.08333,7.9499998,20.799999,216.5,45.700001
47674.125,7.2399998,23.4,175,41.700001
47674.16667,7.8099999,23.200001,224.39999,44.540001
47674.20833,8.7700005,22.1,320.79999,50.610001
47674.25,10.58,36.299999,547.09998,56.82
47674.29167,9.5,39.200001,413.20001,58.34
47674.33333,8.7399998,43.799999,324.89999,58.900002
47674.375,7.4099998,58.900002,267.29999,58.41
47674.41667,6.3200002,47.700001,143.3,58.259998
47674.45833,4.3899999,29.200001,35.900002,57.32
47674.5,4.71,356.29999,48.900002,57.02
47674.54167,4.0999999,34.900002,19.299999,55.970001
47674.58333,1.6900001,22.6,-4.5999999,55.150002
47674.625,2.3499999,91.099998,-4.5999999,54.369999
47674.66667,3.98,69.199997,22.299999,56
47674.70833,5.5100002,65.900002,84.400002,57.049999
47674.75,6.3800001,69.699997,142.39999,57.5
47674.79167,4.3099999,65.900002,30.6,56.080002
47674.83333,4.4299998,49.299999,36.599998,54.75
47674.875,4.3400002,32.099998,29.9,55.990002
47674.91667,4.9200001,31.200001,42.400002,50.689999
47674.95833,5.3200002,26.6,56.599998,45.5
47675,6.0599999,29.299999,77,44.400002
47675.04167,6.4699998,26.1,96.5,48.150002
47675.08333,7.1900001,18.1,141.7,47.990002
47675.125,7.0599999,26.6,129,47.27
47675.16667,8.7700005,25.6,266.89999,46.400002
47675.20833,9.6499996,27.299999,314.10001,51.439999
47675.25,9.4799995,34.799999,342.29999,56.990002
47675.29167,8.2299995,37.5,184.3,57.509998
47675.33333,7.8699999,49,205.39999,57.75
47675.375,6.5999999,49.400002,145.2,56.939999
47675.41667,5.77,34.299999,93,56.689999
47675.45833,6.3200002,17,120.5,55.990002
47675.5,7.8400002,16,181.60001,54.990002
47675.54167,7.5599999,356.70001,163.8,54.290001
47675.58333,8.96,351.70001,276.10001,53.669998
47675.625,10.39,359.60001,406.60001,52.66
47675.66667,12.34,359.29999,622.5,55.23
47675.70833,14.35,8.8000002,1000,56.91
47675.75,12.32,8.3999996,794.29999,57.77
47675.79167,11.43,3,553,56.849998
47675.83333,11.22,7.5,573,55.540001
47675.875,10.57,12.9,484.79999,55.650002
47675.91667,9.21,7.3000002,343.70001,51.580002
47675.95833,7.5599999,2.5999999,184.3,48.77
47676,5.27,2.4000001,50.599998,46.099998
47676.04167,6.52,347.60001,87.699997,49.09
47676.08333,7.98,347.5,169.2,49.029999
47676.125,7.9499998,349.79999,177.5,48.630001
47676.16667,7.9099998,352,179,46.02
47676.20833,7.52,350.70001,178,51.049999
47676.25,6.3200002,342.29999,107.2,57.939999
47676.29167,6.6399999,336,112,58.900002
47676.33333,7.5500002,332.70001,180.60001,56.970001
47676.375,7.6999998,326.39999,192,58.310001
47676.41667,6.7199998,319.20001,129.89999,58.299999
47676.45833,6.4899998,315.89999,121.2,56.509998
47676.5,7.5799999,315.79999,199.39999,54.919998
47676.54167,8.1099997,310.60001,275.5,54.450001
47676.58333,7.6399999,311.39999,229.5,54.220001
47676.625,8.1700001,313,274.20001,53.459999
47676.66667,8.4300003,319.60001,291.89999,55.439999
47676.70833,9.8500004,326.10001,473.39999,56.32
47676.75,10.68,335.89999,578.5,58.639999
47676.79167,9.9200001,343.70001,447.39999,57.07
47676.83333,9.9200001,346.10001,453.29999,55.919998
47676.875,9.3999996,346.89999,405.29999,54.849998
47676.91667,8.8999996,344.29999,341.70001,51.16
47676.95833,8.3999996,337.29999,288.39999,49.32
47677,9.2200003,333.20001,376.10001,43.91
47677.04167,9.5500002,335.70001,413.29999,49.84
47677.08333,9.5799999,335.89999,416.10001,49.07
47677.125,9.8100004,337.10001,445.89999,48.43
47677.16667,9.2299995,337.39999,374,47.32
47677.20833,9.0100002,337.29999,349,51.790001
47677.25,9.04,336.20001,352.89999,57.689999
47677.29167,8.2700005,333.10001,271.10001,57.98
47677.33333,8.1300001,327.5,264.89999,56.529999
47677.375,7.3699999,324.29999,201.10001,55
47677.41667,7.1999998,315.89999,185.60001,54.209999
47677.45833,8.0500002,311.79999,274.29999,54.110001
47677.5,7.8499999,310.89999,257.29999,54.049999
47677.54167,7.1900001,314,187.7,53.41
47677.58333,7.4699998,313.20001,212.2,53.169998
47677.625,7.23,319.10001,186.10001,52.689999
47677.66667,6.8099999,317.5,155,52.630001
47677.70833,6.98,317.79999,167.3,55.849998
47677.75,7.1300001,323.79999,180.60001,57.84
47677.79167,6.3499999,318.10001,124.1,55.02
47677.83333,5.3400002,317.5,70.699997,54.400002
47677.875,4.9499998,313.60001,55.400002,54.470001
47677.91667,3.3699999,292.39999,7.5,51.790001
47677.95833,3.4400001,286.20001,9.6000004,52.049999
47678,4.6100001,303.60001,44.099998,50
47678.04167,5.3000002,310,73.599998,48.189999
47678.08333,5.48,320.10001,76.800003,45.299999
47678.125,5.9299998,319.60001,99.5,47.200001
47678.16667,6.1100001,294.39999,106.8,48.23
47678.20833,6.3899999,305.39999,131.89999,43.060001
47678.25,5.73,304.89999,92.199997,50.369999
47678.29167,5.5500002,297.89999,76,52.509998
47678.33333,6.0599999,292.29999,100.7,52.709999
47678.375,6.0700002,299.79999,100.3,52.66
47678.41667,4.9200001,302.29999,51.299999,52.630001
47678.45833,4.77,292.89999,44.799999,52.040001
47678.5,4.6799998,286.20001,43.400002,51.669998
47678.54167,4.6300001,279,45.599998,51.380001
47678.58333,4.6900001,277.70001,48,51.080002
47678.625,4.98,278.70001,59.400002,41.599998
47678.66667,5.3499999,275.60001,76,48.720001
47678.70833,6.4000001,278.20001,138.7,53.02
47678.75,5.98,275.79999,115,54.759998
47678.79167,5.6100001,276.60001,84.800003,55.82
47678.83333,5.0300002,277.39999,57.299999,54.220001
47678.875,4.2600002,265.39999,31.9,55.009998
47678.91667,5.3499999,263.5,80.199997,52.400002
47678.95833,5.0900002,262,71.300003,49.82
47679,5.23,257.29999,77.699997,47.639999
47679.04167,4.5999999,244.89999,61.599998,45.009998
47679.08333,5.1199999,236.8,81.599998,42.41
47679.125,5.71,230.39999,122.4,42.290001
47679.16667,6.7199998,234.60001,196.8,42.400002
47679.20833,7.25,234.89999,251.5,41.490002
47679.25,7.6700001,235.89999,288.29999,49.73
47679.29167,7.3800001,236,269.29999,50.849998
47679.33333,6.8400002,244.5,210.39999,51.619999
47679.375,6.04,240.39999,136.5,52.34
47679.41667,5.6700001,225.10001,113.4,52.369999
47679.45833,5.8299999,231.89999,124.8,52.369999
47679.5,5.7800002,230.10001,124.9,51.939999
47679.54167,5.04,226,82.199997,51.810001
47679.58333,4.5900002,224.7,54.400002,51.650002
47679.625,3.78,226.8,19.700001,52.029999
47679.66667,3.1099999,228.7,-4.5999999,52.470001
47679.70833,2.6700001,253.3,-4.5999999,51.720001
47679.75,1.97,283.20001,-4.5999999,54.25
47679.79167,1.08,308.89999,-4.5999999,55.779999
47679.83333,1.4,12,-4.5999999,55.900002
47679.875,1.5599999,47.599998,-4.5999999,56.389999
47679.91667,2.21,87.199997,-4.5999999,53.259998
47679.95833,2.5599999,110,-4.5999999,50.580002
47680,3.3499999,117.2,-4.5999999,43.849998
47680.04167,4.1799998,107,12.1,47.900002
47680.08333,4.0100002,109.2,13.8,47.720001
47680.125,4.02,108.7,14.5,47.540001
47680.16667,4.75,106.1,25.200001,46.189999
47680.20833,5.4200001,107.1,42.700001,53.049999
47680.25,5.75,115.9,53,58.09
47680.29167,5.46,121.1,45.299999,59.400002
47680.33333,4.8099999,126.3,29.6,58.869999
47680.375,3.8399999,134.89999,-0.60000002,57.43
47680.41667,1.78,144.5,-4.5999999,57.740002
47680.45833,0.81999999,123.4,-4.5999999,56.110001
47680.5,0.83999997,80.400002,-4.5999999,54.939999
47680.54167,2.3099999,56.5,-4.5999999,55.459999
47680.58333,2.3699999,54,-4.5999999,55.41
47680.625,2.51,51.900002,-4.5999999,55.91
47680.66667,2.6300001,35.900002,-4.5999999,57.360001
47680.70833,2.6500001,23.200001,-4.5999999,59.34
47680.75,3.48,22.1,13,62.82
47680.79167,3.3900001,36.299999,20.299999,59.220001
47680.83333,4.7600002,52.700001,63.299999,56.919998
47680.875,5.4400001,60,90.199997,57.080002
47680.91667,5.77,59.400002,83.300003,51.84
47680.95833,5.6700001,66.900002,79,46.52
47681,5.6700001,79.199997,76,44.439999
47681.04167,6.04,89.400002,98.599998,48.029999
47681.08333,5.5999999,95.800003,72.5,47.77
47681.125,5.3899999,113.3,48.900002,45.049999
47681.16667,4.8099999,132.7,23.700001,46.080002
47681.20833,4.02,154.10001,6.4000001,52.200001
47681.25,4.0999999,167.10001,12.6,57.959999
47681.29167,5.1300001,188.2,35.099998,59.439999
47681.33333,4.4400001,180.89999,16.700001,57.970001
47681.375,4.27,169.89999,17.1,56.049999
47681.41667,3.72,183.8,12,56
47681.45833,3.3,159.3,2.9000001,53.98
47681.5,4.8600001,168.8,52,53.669998
47681.54167,5.4499998,175,81.099998,53.630001
47681.58333,6.2199998,184.2,118.7,53.77
47681.625,7.8499999,225.8,219.5,53.669998
47681.66667,7.6999998,230.39999,262.60001,53.759998
47681.70833,9.5200005,237,421.60001,56.18
47681.75,8.1599998,240.60001,278.89999,58.560001
47681.79167,8.7700005,241.8,337.10001,56.939999
47681.83333,8.2799997,239.2,268.79999,55.209999
47681.875,7.9000001,247.60001,241.7,54.439999
47681.91667,7.23,251.3,182.8,51.32
47681.95833,8.04,259.5,279.60001,44.040001
47682,8.2299995,272.70001,292.20001,42.23
47682.04167,9.1599998,283,392,47.900002
47682.08333,9.21,288.39999,364.39999,46.279999
47682.125,9.8800001,292.10001,446.79999,42.060001
47682.16667,9.8500004,296.39999,448.20001,47.880001
47682.20833,9.2299995,298.89999,364.60001,49.639999
47682.25,8.3000002,305.29999,291.39999,53.68
47682.29167,8.0799999,309.20001,279.39999,55.93
47682.33333,7.8499999,309.29999,255.60001,54.119999
47682.375,7.1999998,306.89999,192.5,53.68
47682.41667,6.1799998,306,117.9,53.689999
47682.45833,5.6199999,305.70001,85.800003,53.59
47682.5,5.3800001,300.60001,67,53.619999
47682.54167,4.8299999,305.60001,50.400002,53.43
47682.58333,4.8899999,304.10001,51.5,53.369999
47682.625,4.3600001,301.5,32,48.490002
47682.66667,4.2199998,288.20001,27.700001,53.68
47682.70833,4.0599999,290.60001,23,55.259998
47682.75,3.8499999,293.5,18.200001,57.970001
47682.79167,2.75,298.89999,-4.5999999,56.869999
47682.83333,2.8199999,302.79999,-4.5999999,55.139999
47682.875,2.5899999,308.70001,-4.5999999,54.029999
47682.91667,2.52,297.89999,-4.5999999,49.880001
47682.95833,2.51,292.89999,-4.5999999,43.080002
47683,3.4300001,290.79999,8.6000004,42.599998
47683.04167,3.72,296.70001,15.2,41.700001
47683.08333,3.3099999,299,5.8000002,41.700001
47683.125,2.5999999,305,-4.5999999,41.389999
47683.16667,2.48,317.60001,-4.5999999,43.049999
47683.20833,2.6800001,320.29999,-4.5999999,51.049999
47683.25,2.9300001,322.10001,-4.5999999,56.32
47683.29167,3.5999999,330.79999,12.8,57.98
47683.33333,4.1300001,339.5,25.1,55.950001
47683.375,4.1199999,338.70001,25,54.080002
47683.41667,3.6600001,340.60001,13.8,53.029999
47683.45833,3.24,339.10001,5.5,53.240002
47683.5,3.47,325.10001,10.7,52.990002
47683.54167,3.75,328.70001,16.299999,53.009998
47683.58333,4.02,324.39999,23.700001,52.509998
47683.625,4.54,323.29999,39.099998,52.73
47683.66667,4.25,327.29999,29.700001,55.259998
47683.70833,4.3899999,326.29999,34.200001,57.990002
47683.75,4.79,331.89999,45.5,59.380001
47683.79167,4.9099998,340.60001,49,58.470001
47683.83333,4.6500001,347.70001,40.400002,57.529999
